37,42222367619285582327261336
42,42150295696593170961310252
39,43208283798146321782616744
30,43127630896408529185820884
40,42069033312078799873997080
45,33633293273846332238455495
41,32462492480862409649062701
34,40716648123564146243092233
33,40716648123564146243092233
28,40716648123564146243092233
49,42498843747207471948941979
50,43267828792284816803882189
47,42443555274856448005936578
17,42216741833266745737538985
21,43057611312849976130989605
35,39424267040647963450709637
22,42923771182230779967666869
36,43267814254387800452295696
32,38483281983461965461183536
19,43124514505811536677225931
2,42087402328375362591774243
8,43096542093802448981757965
31,38248980059541532681366674
38,38484837399795252723611865
29,43160937293953252549624443
12,35975470583186961261197843
11,39776462420287153858961345
18,38248980059541532681366674
25,42805688731542139957492720
7,43229507431854438372911808
10,40711894079071078536340689
24,40262776529668349464968427
23,38533217370852207537883143
14,43267824883827419721574095
9,40660338309702713039226937
5,30294593828504297316009167
46,42412431359906016242412831
4,21465483656426514012458088
44,42930967312853028024916174
43,33403748618015810434628007
15,37931773677950708180154463
0,39257813338036834479042514
13,40660338309702713039226937
3,30294593828504297316009167
26,21402844365771069978746361
48,43123552756776363769057039
6,40660338309702713039226937
27,42911643406620214561347495
1,40262776529668349464968427
16,31362583823110082741133303
20,43017598081698289165202268
