23,1291254557709942944
12,1288376354337428894
16,1292949798521463667
6,1265196076270639633
26,1287447172299605378
31,1293846874786706325
20,1276595583122883648
8,1207590416467592664
15,645842265497988358
3,1291684530995976714
4,603795208233796333
1,1155836541476124405
2,1287447172299605378
30,1277024107347206609
22,1217166588898582186
7,1069580083157010648
14,534790041578505325
32,1105914190589298930
28,1290233222354182078
24,921595158824415780
27,737276127059532628
9,1257897938843633572
19,1257593905821386558
25,552957095294649474
10,368638063529766318
21,643178818799235713
13,1286357637598471424
17,184319031764883160
18,923706987940707837
29,1293189783116990969
11,923706987940707837
5,1276361794132850698
0,638180897066425350
