51,489121973172424857078829318734690
44,978243946344849714157658637469378
62,489656330976092046595852891850594
37,979312661952184093191705783701186
30,965538502682881810395270734942792
12,1086230815518242036694679576810632
49,482769251341440905197635367471397
113,543378353209352653154917129207597
13,724153877012161357796453051207097
27,482769251341440905197635367471400
89,522228710652065898820271912787803
94,485984515758620198381566534820510
38,971969031517240396763133069641018
96,543378353209352653154917129207597
29,724153877012161357796453051207090
35,950910589463335451503743706813082
84,475455294731667725751871853406542
114,543378353209352653154917129207597
23,1044457421304131797640543825575604
9,1086756706418705306309834258415192
112,522228710652065898820271912787803
17,1044457466939804977138651888377524
3,1086756753902569050440822944663128
75,522228733469902488569325944188763
85,475455294731667725751871853406542
36,950910589463335451503743706813082
63,500924733869402937479460858692450
33,1001849467738805874958921717384898
45,814673111638681527521009682607986
47,407336555819340763760504841303994
88,516026469432920223062311438764403
67,522223534061528373490362821204723
80,506607888633915125618116107758763
119,506607888633915125618116107758763
42,1013215777267830251236232215517524
107,543372966973046327808677990091283
79,543378376951284525220411472331565
66,522223534061528373490362821204723
6,1086745933946092655617355980182564
26,1044447068123056746980725642409444
40,1040328976439620992131322500859444
115,520164488219810496065661250429723
76,516026491979761128847599982856563
104,543378376951284525220411472331565
105,543378376951284525220411472331565
14,1086750503189969061518341826195628
116,543375251594984530759170913097815
31,950451963578461782107844629709310
81,506607888633915125618116107758763
120,506607888633915125618116107758763
41,1013215777267830251236232215517524
95,543375251594984530759170913097815
100,522228733469902488569325944188763
87,522228710652065898820271912787803
28,543115407759121018347339788405326
46,271557703879560509173669894202664
34,950910589463335451503743706813082
83,475455294731667725751871853406542
48,362076938506080678898226525603546
86,517018828027983531183585114608147
43,1013215777267830251236232215517524
118,506607888633915125618116107758763
74,517018850618183746403076136669715
109,516026469432920223062311438764403
22,1032052938865840446124622877528804
93,520164488219810496065661250429723
25,1032042708644160586090218211977444
69,516021354322080293045109105988723
90,517018828027983531183585114608147
103,516026491979761128847599982856563
16,1032052983959522257695199965713124
11,1034037656055967062367170229216292
110,517018828027983531183585114608147
82,506607888633915125618116107758763
10,1034037656055967062367170229216292
108,517018828027983531183585114608147
111,522228710652065898820271912787803
21,1044457421304131797640543825575604
98,500925767755609815870829225041590
32,1001851535511219631741658450083178
64,517013703080391985916349700423283
99,517018850618183746403076136669715
5,1034037701236367492806152273339428
68,516021354322080293045109105988723
117,520163863135173025976307502534723
39,1040327726270346051952615005069444
50,241384625670720452598817683735701
92,520163863135173025976307502534723
7,1034027406160783971832699400846564
65,517013703080391985916349700423283
77,522228733469902488569325944188763
91,543374278114209116578961797480515
24,1044447068123056746980725642409444
71,522223534061528373490362821204723
70,522223534061528373490362821204723
0,1086748556228418233157923594961028
20,1044449588339605241774879199815524
106,543374278114209116578961797480515
78,517018850618183746403076136669715
72,517013703080391985916349700423283
97,543372966973046327808677990091283
57,516022599464698076696377371880563
19,1032045198929396153392754743761124
102,517018850618183746403076136669715
4,1034037701236367492806152273339428
55,522224794169802620887439599907763
56,516022599464698076696377371880563
52,517014950617514803766947328364915
58,522224794169802620887439599907763
73,517013703080391985916349700423283
8,1034027406160783971832699400846564
54,522224794169802620887439599907763
15,1044457466939804977138651888377524
101,522228733469902488569325944188763
59,522224794169802620887439599907763
18,1044449588339605241774879199815524
1,1034029901235029607533894656729828
53,517014950617514803766947328364915
2,1034029901235029607533894656729828
61,517014950617514803766947328364915
60,517014950617514803766947328364915
