15,230459493231315607574503939649
22,229446084076262368914459985102
2,164621373041053216369859114964
39,236213731697635367361332312605
26,235486535485919048424258880260
38,207018086458099771109433537060
20,234045194643847458679760820952
23,224107258805970855781253627870
63,229245181620166791216036458792
27,114622590810083395608018229397
21,167256830272264363024199829129
10,190230616999412985211281969677
37,212532515781173667930544938375
12,234836259389039718216813449443
13,191409795618229285823677540997
16,219357184368077779897900022577
8,231523844454300456104736214147
24,212129837017560675368817935050
42,204536368279211629466624555062
51,214838588168012959506737002915
3,234443169052894002377550210372
64,185937685800571105333919132370
34,230656669446491667932242522420
25,230627327614483206810656495730
35,235548945035420322134100213016
11,191409795618229285823677540997
28,234386220363623485259604065700
32,225010771549078545849219903288
60,185937685800571105333919132370
33,203048604777387189363838909955
14,190323143962037125640625177311
4,231261070758775172122809344898
56,236552103107342823988142865762
55,195076400036515998979820639788
59,185937685800571105333919132370
43,158623156890234041345780508972
41,216979514015695580457780132851
40,216979514015695580457780132851
58,236648563870948454049714978885
7,235141248177502922495258195796
5,207380274637813487053755242715
30,203134724315140353891656857164
29,203134724315140353891656857164
0,228135921153926858986014624094
9,211301003773317293133107840764
36,105650501886658646566553920383
54,195076400036515998979820639788
31,175008377871505535660504369253
45,156760832118335281663505463866
1,175008377871505535660504369253
46,116423627493685181355194587177
6,232847254987370362710389174352
49,116423627493685181355194587177
44,156760832118335281663505463866
62,156760832118335281663505463866
61,156760832118335281663505463866
52,236727847611880225789025585712
57,177501949582775818891548509634
47,163292533456599251732818191521
48,199970548663773852891266585276
19,133055574278497350120222385350
17,199583361417746025180333578022
50,218181721626887760229760345320
53,109090860813443880114880172661
18,133055574278497350120222385350
