9,1234649388510606646085434811
12,1166585535072296708511495094
13,1238919023609144259397749078
7,928992986008831890976874803
10,1235103983232821517062948495
5,1235125663433748520525087631
6,1232596218438029388891111708
19,1027163515365024490742593094
18,513581757682512245371296548
1,924447163828522041668333784
15,1239162499398930139349766442
16,1238870414824433109657222693
8,1202912138898175574765252929
14,1204217113470047849979471461
21,1239444769974734237364413231
24,1164113253007522157215606704
17,1200213604890967821871577385
20,925082853273836372670963820
23,1164113253007522157215606704
22,1164113253007522157215606704
26,1237050803212034999660686892
28,1200665560495805122646818189
11,1238859259858952365468285864
27,1200665560495805122646818189
29,1167123352464869672524793732
25,1238963674971466469971229531
30,616790981648204546474982370
0,1167123352464869672524793732
4,1233581963296409092949964738
3,881129973783149352107117672
2,881129973783149352107117672
