5,879490998994767657531773673861196549517664386384
102,615201998601811046105841323491937249905210859905
82,615201998601811046105841323491937249905210859905
33,615201998601811046105841323491937249905210859905
95,695381508029846590754603142677265890596457062417
80,872872649504568498421135389693773015985367990906
34,841550041416552781508579815386468305776399701306
3,882543084756118974774996422275386572008995392848
46,620622105674253593381074992064585969602027746769
28,632440096425906799757839893719158523291617618777
83,699725252689358488186514363839240489486638199919
52,615201998601811046105841323491937249905210859905
44,615201998601811046105841323491937249905210859905
63,597326801200395182776354133025978703371513496865
24,597326801200395182776354133025978703371513496865
60,597326801200395182776354133025978703371513496865
45,597326801200395182776354133025978703371513496865
4,874989954535081577085746636805757635700897699112
85,611925386408007904220936862354690475249619860673
93,597326801200395182776354133025978703371513496865
35,683377420644832878586528336919385903168011838838
36,683377420644832878586528336919385903168011838838
105,597326801200395182776354133025978703371513496865
71,597326801200395182776354133025978703371513496865
41,597326801200395182776354133025978703371513496865
57,611925386408007904220936862354690475249619860673
70,597326801200395182776354133025978703371513496865
68,615201998601811046105841323491937249905210859905
49,616591917357378060404540214677949880748802871169
81,597326801200395182776354133025978703371513496865
59,597326801200395182776354133025978703371513496865
107,597326801200395182776354133025978703371513496865
37,611925386408007904220936862354690475249619860673
67,597326801200395182776354133025978703371513496865
88,597326801200395182776354133025978703371513496865
51,611925386408007904220936862354690475249619860673
91,597326801200395182776354133025978703371513496865
109,597326801200395182776354133025978703371513496865
76,611925386408007904220936862354690475249619860673
58,597326801200395182776354133025978703371513496865
43,597326801200395182776354133025978703371513496865
26,597326801200395182776354133025978703371513496865
38,597326801200395182776354133025978703371513496865
31,597326801200395182776354133025978703371513496865
9,611925386408007904220936862354690475249619860673
92,597326801200395182776354133025978703371513496865
64,597326801200395182776354133025978703371513496865
53,597326801200395182776354133025978703371513496865
16,882910858401433129965776598482669847935054596770
0,883055776063870788255471432557102785127986054480
61,616591917357378060404540214677949880748802871169
75,611925386408007904220936862354690475249619860673
99,597326801200395182776354133025978703371513496865
104,611925386408007904220936862354690475249619860673
42,597326801200395182776354133025978703371513496865
103,597326801200395182776354133025978703371513496865
110,597326801200395182776354133025978703371513496865
8,883055705863158754719482575834715569752742380880
78,738338157744721926877552853158661156944715552077
54,744666818801612077520607063039963477250786113403
90,597326801200395182776354133025978703371513496865
27,882983317232651959110624015519886316531520325626
55,794424708377449140255423748658319000408770054082
77,620253943019208417441133664091348896369077131071
12,872516441787428993726116337339117870736288079550
97,620253943019208417441133664091348896369077131071
22,810452027182603985118359561266201251469313555458
15,882965097544783244890636548653701396031119329342
65,612596994202941667483525689204825490668126722279
87,612596994202941667483525689204825490668126722279
25,612596994202941667483525689204825490668126722279
2,847550948766644507280237084321033172859772968962
47,612596994202941667483525689204825490668126722279
21,620253943019208417441133664091348896369077131071
74,612596994202941667483525689204825490668126722279
62,628850342948066130804323784733090754690851495169
73,707922781007960745159264453604898187470289981013
108,612596994202941667483525689204825490668126722279
13,881718452165820096086214614219685126206023913534
48,620253943019208417441133664091348896369077131071
56,810307109520166326828664727191768314276382073205
72,622348901338523525094464932652248775044249809913
40,612596994202941667483525689204825490668126722279
94,612596994202941667483525689204825490668126722279
101,619839794034056560950206755148640612986010670295
23,628850342948066130804323784733090754690851495169
18,670692336587434182670583878114771460042183090163
96,612596994202941667483525689204825490668126722279
6,883051918296312060558185198328553202212101426940
7,883022267274090335256888816843459148749307123302
98,694300520738820865927950050608202091334730664789
79,883037092785201197907537007586006175480704275122
17,694300520738820865927950050608202091334730664789
89,514602619316124586706355798311359972099692880747
106,523877349712134717246825179075067952447307734123
11,875431605585328658125015156659381462273934896230
69,619839794034056560950206755148640612986010670295
19,619839794034056560950206755148640612986010670295
29,698358215287075298039405404692324332736812163379
66,619839794034056560950206755148640612986010670295
20,619839794034056560950206755148640612986010670295
14,498589217616763345695076633086520412280764110450
50,619839794034056560950206755148640612986010670295
39,670692336587434182670583878114771460042183090163
86,619839794034056560950206755148640612986010670295
1,598147651711434590715427642221948263824692302058
100,619839794034056560950206755148640612986010670295
84,670534024099044906417997262401200391693967603251
30,590467015602238701361601436277002592599323751766
10,619839794034056560950206755148640612986010670295
32,571917554810218440280662674749586631904094045014
