29,7362571224052026002129987016758913
64,7004538850720836883367278165235836
20,9407688737254452312923957444917305
70,9856548095316978216613702806546822
47,8340156080652827721750056220924240
8,9687593729459761927186024260997848
23,11878404114869178876431898254043613
34,33790578189933034704535105075440086
31,34424308638140254543288997884379209
17,4650044991384281882947805864635194
9,6975067487076422824421708796952788
45,80724296571872159342356899340760594
6,80724296571872159342356899340760594
14,14621931215523036739599619372913255
22,14156108669993578258133990316186933
65,16756709441175568414481523651201185
19,10109280097761003299090977237483927
15,8169160937783369221118872164493337
30,9043634761147396717031780858314007
61,6786993891275859326507655060308337
12,3487533743538211412210854398476395
52,16205892549434146264472783352564672
67,7275188022158837197443246365788996
4,7333858893305279432906498352609750
1,30802842916959214610804987267174989
2,2325022495692140941473902932317598
55,13871086268579772526896303077292894
51,5822139454197104773889556891680528
38,7340958442248523410556397819945006
46,38077346190354494290187437823133330
42,9872323422334221138334466033719153
49,9035314156552104261340805970415418
37,15907360011090580140612461676558680
44,7248864827521631223952878897166058
59,5749099690793017867272972918442052
7,10736769419798929089775113588220914
63,3402910526493649656868615235611009
60,11214395270614014154995543803307354
62,9902454216807646350794615415447467
66,9412892914653469018655728777267787
35,16501301753932071925406151586686487
39,6898094373803424754817430070554436
24,6127239517782931834231699816136358
48,3063619758891465917115849908068180
58,9748473388735986818419388861706085
53,9748473388735986818419388861706085
27,10125459920342790911112272855096567
36,12936906010711974184170547638981201
40,19184619728851118106360172984154158
16,18762608436252863318062082054702002
57,5573732758912012369008938747983557
69,7803225862476817316612514247176977
68,6954874922624145393466377283070478
33,7362539104017280122222152210170511
43,5573732758912012369008938747983557
25,43096574674781382918553433175478833
26,11507588121957963074804467803679526
5,7335784956652893617703436952952194
41,5360765929861729951398665465618918
0,17408564557813280878986120183389716
21,35772478474119440154830949412030027
56,4514329204094088380125191971047514
10,6771493806141132570187787956571268
18,8199778180413206770574611676331093
3,8807914289653840640707901247248847
32,6723605701854595752384888478578038
28,4514329204094088380125191971047514
54,11550983942001385387304427064406638
50,8520758576900344600669340755083333
13,29309921647849982375588247879978330
11,17581720292961911781079553686793229
