9,15819135007549129407400216768308876
2,15818681738534239228980325905214860
41,15534711798438239497529743105367521
1,15638060633771217667225451777962518
19,12803076442693020585989485452971775
0,15816725457806352534759919085667621
18,12752805887539153815624985993886298
51,15819108997534220432419524094841415
29,15387492628221986534068836561071541
17,12657315027583924122950333225454681
21,12723628514844359544514476975839238
20,12668867218754426240027858597224426
10,12597548417145997908195939336161395
12,13612030650374811939397302074245486
5,15410175774233105817577400598354541
4,15459644554349648724497582795483002
40,15910744869970272377204161098906338
42,15599065109244775368257787260505411
27,16354359432465949900932754506413846
57,15152394285372464752324209513621257
59,12769486769486721896164874072475798
56,14773922558431969808265109038762522
15,12771644319421810905191985502411809
11,12528453514861800754505718559437946
3,14971045405613011051772279656983971
28,15050952162110384009122864960684284
38,13828740695168244350281111644815583
14,12624837651153015314219277419760355
16,12732882143478447597314545504312661
8,15281574042761650779858082109337950
58,14724529540119826319929720969093923
52,12926275139358023079780313400523510
53,13972189858877725003394123330772794
50,13777308879345151395613273230688521
13,10792593709022591816716582010871244
22,12744699415003488449488749021476310
23,12757779099844106291654788947860698
24,12776179527356026611896937483125706
54,15243845497792420784439651563625336
48,13688841447070380169462050556357306
7,14800664599876771390158814626688419
39,15068159152670536304096124486654333
34,15512414440296435473989330733989580
6,14083339399810872903059232811840294
25,12626100777687882313133149094705460
36,14040195762430434889046650183943158
37,14365441018158211071133166154975132
47,13731933736905425481948163767234631
43,15051899261327095859656665292156892
46,15081804566859642389132087761832108
45,11191238759797518708334133072950648
26,10793583503518074959394324604904893
33,13756960903450851330754129488628686
32,13731340151336450568298677964397761
35,14033806345969495351434654891160088
44,11181270324620003198508992249725576
49,13640966982340731583445151005493164
61,12476379911477482838739129913924626
55,14356773939321829067916002213408613
60,13665843903279817680795808067707295
31,13737070147180369651995749608690892
30,12661206796676043637191949879255385
